"","Fecha_Hora","O3_Horario","O3_8H","NO2","CO_8H","SO2_24H","PM_10","PM_2.5"
"201",2022-01-09 08:00:00,6,NA,17,NA,NA,94,39
"202",2022-01-09 09:00:00,13,NA,14,NA,NA,103,25
"203",2022-01-09 10:00:00,26,NA,13,NA,NA,77,25
"204",2022-01-09 11:00:00,41,NA,8,NA,NA,67,NA
"205",2022-01-09 12:00:00,53,24,7,NA,NA,54,NA
"206",2022-01-09 13:00:00,63,29,6,NA,NA,50,NA
"207",2022-01-09 14:00:00,63,34,4,NA,NA,59,NA
"208",2022-01-09 15:00:00,68,42,4,NA,NA,60,7
"209",2022-01-09 16:00:00,73,50,6,NA,NA,65,4
"210",2022-01-09 17:00:00,69,57,7,NA,NA,69,73
"211",2022-01-09 18:00:00,66,62,5,NA,NA,88,21
"212",2022-01-09 19:00:00,59,64,7,NA,NA,97,42
"213",2022-01-09 20:00:00,NA,66,NA,NA,NA,97,42
"214",2022-01-09 21:00:00,NA,66,NA,NA,NA,NA,NA
"215",2022-01-09 22:00:00,NA,NA,NA,NA,NA,NA,NA
"216",2022-01-09 23:00:00,NA,NA,NA,NA,NA,NA,NA
"217",2022-01-10 00:00:00,NA,NA,NA,NA,NA,NA,NA
"218",2022-01-10 01:00:00,NA,NA,NA,NA,NA,NA,NA
"219",2022-01-10 02:00:00,NA,NA,NA,NA,NA,NA,NA
"220",2022-01-10 03:00:00,NA,NA,NA,NA,NA,NA,NA
"221",2022-01-10 04:00:00,NA,NA,NA,NA,NA,NA,NA
"222",2022-01-10 05:00:00,NA,NA,NA,NA,NA,NA,NA
"223",2022-01-10 06:00:00,NA,NA,NA,NA,NA,NA,NA
"224",2022-01-10 07:00:00,30,NA,11,NA,NA,NA,NA
"225",2022-01-10 08:00:00,26,NA,12,NA,NA,88,27
"226",2022-01-10 09:00:00,31,NA,10,NA,NA,90,29
"227",2022-01-10 10:00:00,37,NA,7,NA,NA,105,29
"228",2022-01-10 11:00:00,42,NA,5,NA,NA,109,12
"229",2022-01-10 12:00:00,46,35,4,NA,NA,86,2
"230",2022-01-10 13:00:00,47,37,6,NA,NA,79,52
"231",2022-01-10 14:00:00,51,39,5,NA,NA,75,52
"232",2022-01-10 15:00:00,34,39,7,NA,NA,81,16
"233",2022-01-10 16:00:00,22,39,9,NA,NA,91,12
"234",2022-01-10 17:00:00,20,37,8,NA,NA,94,12
"235",2022-01-10 18:00:00,20,35,8,NA,NA,80,20
"236",2022-01-10 19:00:00,14,32,10,NA,NA,90,NA
"237",2022-01-10 20:00:00,NA,30,NA,NA,NA,90,NA
"238",2022-01-10 21:00:00,NA,27,NA,NA,NA,NA,NA
"239",2022-01-10 22:00:00,NA,NA,NA,NA,NA,NA,NA
"240",2022-01-10 23:00:00,NA,NA,NA,NA,NA,NA,NA
"241",2022-01-11 00:00:00,NA,NA,NA,NA,NA,NA,NA
"242",2022-01-11 01:00:00,NA,NA,NA,NA,NA,NA,NA
"243",2022-01-11 02:00:00,NA,NA,NA,NA,NA,NA,NA
"244",2022-01-11 03:00:00,NA,NA,NA,NA,NA,NA,NA
"245",2022-01-11 04:00:00,NA,NA,NA,NA,NA,NA,NA
"246",2022-01-11 05:00:00,NA,NA,NA,NA,NA,NA,NA
"247",2022-01-11 06:00:00,NA,NA,NA,NA,NA,NA,NA
"248",2022-01-11 07:00:00,9,NA,11,NA,NA,NA,NA
"249",2022-01-11 08:00:00,9,NA,12,NA,NA,57,NA
"250",2022-01-11 09:00:00,16,NA,8,NA,NA,65,7
"251",2022-01-11 10:00:00,22,NA,6,NA,NA,40,NA
"252",2022-01-11 11:00:00,30,NA,4,NA,NA,57,NA
"253",2022-01-11 12:00:00,35,20,6,NA,NA,50,NA
"254",2022-01-11 13:00:00,44,24,5,NA,NA,46,NA
"255",2022-01-11 14:00:00,50,27,5,NA,NA,46,30
"256",2022-01-11 15:00:00,52,32,5,NA,NA,75,63
"257",2022-01-11 16:00:00,46,37,6,NA,NA,75,63
"258",2022-01-11 17:00:00,30,39,12,NA,10,83,17
"259",2022-01-11 18:00:00,22,39,15,NA,10,87,23
"260",2022-01-11 19:00:00,21,38,11,NA,NA,103,20
"261",2022-01-11 20:00:00,NA,38,NA,NA,NA,103,20
"262",2022-01-11 21:00:00,NA,37,NA,NA,NA,NA,NA
"263",2022-01-11 22:00:00,NA,NA,NA,NA,NA,NA,NA
"264",2022-01-11 23:00:00,NA,NA,NA,NA,NA,NA,NA
"265",2022-01-12 00:00:00,NA,NA,NA,NA,NA,NA,NA
"266",2022-01-12 01:00:00,NA,NA,NA,NA,NA,NA,NA
"267",2022-01-12 02:00:00,NA,NA,NA,NA,NA,NA,NA
"268",2022-01-12 03:00:00,NA,NA,NA,NA,NA,NA,NA
"269",2022-01-12 04:00:00,NA,NA,NA,NA,NA,NA,NA
"270",2022-01-12 05:00:00,NA,NA,NA,NA,NA,NA,NA
"271",2022-01-12 06:00:00,NA,NA,NA,NA,NA,NA,NA
"272",2022-01-12 07:00:00,4,NA,13,NA,NA,NA,NA
"273",2022-01-12 08:00:00,4,NA,14,NA,NA,78,20
"274",2022-01-12 09:00:00,8,NA,14,NA,NA,93,15
"275",2022-01-12 10:00:00,12,NA,20,NA,NA,101,15
"276",2022-01-12 11:00:00,21,NA,25,NA,NA,97,NA
"277",2022-01-12 12:00:00,36,14,18,NA,NA,108,NA
"278",2022-01-12 13:00:00,45,19,5,NA,NA,90,NA
"279",2022-01-12 14:00:00,47,22,4,NA,NA,72,NA
"280",2022-01-12 15:00:00,51,28,5,NA,NA,69,NA
"281",2022-01-12 16:00:00,44,33,6,NA,NA,82,NA
"282",2022-01-12 17:00:00,44,38,6,NA,NA,84,1
"283",2022-01-12 18:00:00,49,42,4,NA,NA,88,2
"284",2022-01-12 19:00:00,45,45,8,NA,NA,97,26
"285",2022-01-12 20:00:00,NA,46,NA,NA,NA,97,26
"286",2022-01-12 21:00:00,NA,47,NA,NA,NA,NA,NA
"287",2022-01-12 22:00:00,NA,NA,NA,NA,NA,NA,NA
"288",2022-01-12 23:00:00,NA,NA,NA,NA,NA,NA,NA
"289",2022-01-13 00:00:00,NA,NA,NA,NA,NA,NA,NA
"290",2022-01-13 01:00:00,NA,NA,NA,NA,NA,NA,NA
"291",2022-01-13 02:00:00,NA,NA,NA,NA,NA,NA,NA
"292",2022-01-13 03:00:00,NA,NA,NA,NA,NA,NA,NA
"293",2022-01-13 04:00:00,NA,NA,NA,NA,NA,NA,NA
"294",2022-01-13 05:00:00,NA,NA,NA,NA,NA,NA,NA
"295",2022-01-13 06:00:00,NA,NA,NA,NA,NA,NA,NA
"296",2022-01-13 07:00:00,3,NA,17,NA,NA,NA,NA
"297",2022-01-13 08:00:00,3,NA,13,NA,NA,98,21
"298",2022-01-13 09:00:00,5,NA,19,NA,NA,99,18
"299",2022-01-13 10:00:00,13,NA,23,NA,NA,103,20
"300",2022-01-13 11:00:00,29,NA,11,NA,NA,79,10
"301",2022-01-13 12:00:00,34,15,6,NA,NA,75,71
"302",2022-01-13 13:00:00,41,18,5,NA,NA,65,71
"303",2022-01-13 14:00:00,45,22,5,NA,NA,66,73
"304",2022-01-13 15:00:00,49,27,5,NA,NA,71,12
"305",2022-01-13 16:00:00,52,34,5,NA,NA,76,4
"306",2022-01-13 17:00:00,51,39,4,NA,NA,73,4
"307",2022-01-13 18:00:00,46,43,4,NA,NA,82,68
"308",2022-01-13 19:00:00,26,43,15,NA,NA,102,15
"309",2022-01-13 20:00:00,NA,44,NA,NA,NA,102,15
"310",2022-01-13 21:00:00,NA,45,NA,NA,NA,NA,NA
"311",2022-01-13 22:00:00,NA,NA,NA,NA,NA,NA,NA
"312",2022-01-13 23:00:00,NA,NA,NA,NA,NA,NA,NA
"313",2022-01-14 00:00:00,NA,NA,NA,NA,NA,NA,NA
"314",2022-01-14 01:00:00,NA,NA,NA,NA,NA,NA,NA
"315",2022-01-14 02:00:00,NA,NA,NA,NA,NA,NA,NA
"316",2022-01-14 03:00:00,NA,NA,NA,NA,NA,NA,NA
"317",2022-01-14 04:00:00,NA,NA,NA,NA,NA,NA,NA
"318",2022-01-14 05:00:00,NA,NA,NA,NA,NA,NA,NA
"319",2022-01-14 06:00:00,NA,NA,NA,NA,NA,NA,NA
"320",2022-01-14 07:00:00,3,NA,14,NA,NA,NA,NA
"321",2022-01-14 08:00:00,3,NA,14,NA,NA,3,39
"322",2022-01-14 09:00:00,7,NA,14,NA,NA,135,38
"323",2022-01-14 10:00:00,15,NA,13,NA,NA,121,23
"324",2022-01-14 11:00:00,22,NA,15,NA,NA,99,16
"325",2022-01-14 12:00:00,36,14,10,NA,NA,89,73
"326",2022-01-14 13:00:00,46,19,6,NA,NA,82,68
"327",2022-01-14 14:00:00,50,23,3,NA,NA,84,63
"328",2022-01-14 15:00:00,54,29,3,NA,NA,75,63
"329",2022-01-14 16:00:00,56,36,4,NA,NA,83,NA
"330",2022-01-14 17:00:00,55,42,5,NA,NA,87,NA
"331",2022-01-14 18:00:00,58,47,6,NA,NA,93,73
"332",2022-01-14 19:00:00,36,49,20,NA,NA,104,22
"333",2022-01-14 20:00:00,NA,51,NA,NA,NA,104,22
"334",2022-01-14 21:00:00,NA,52,NA,NA,NA,NA,NA
"335",2022-01-14 22:00:00,NA,NA,NA,NA,NA,NA,NA
"336",2022-01-14 23:00:00,NA,NA,NA,NA,NA,NA,NA
"337",2022-01-15 00:00:00,NA,NA,NA,NA,NA,NA,NA
"338",2022-01-15 01:00:00,NA,NA,NA,NA,NA,NA,NA
"339",2022-01-15 02:00:00,NA,NA,NA,NA,NA,NA,NA
"340",2022-01-15 03:00:00,NA,NA,NA,NA,NA,NA,NA
"341",2022-01-15 04:00:00,NA,NA,NA,NA,NA,NA,NA
"342",2022-01-15 05:00:00,NA,NA,NA,NA,NA,NA,NA
"343",2022-01-15 06:00:00,NA,NA,NA,NA,NA,NA,NA
"344",2022-01-15 07:00:00,3,NA,24,NA,NA,NA,NA
"345",2022-01-15 08:00:00,4,NA,23,NA,NA,14,33
"346",2022-01-15 09:00:00,8,NA,21,NA,NA,147,35
"347",2022-01-15 10:00:00,15,NA,24,NA,NA,149,36
"348",2022-01-15 11:00:00,41,NA,10,NA,NA,144,23
"349",2022-01-15 12:00:00,57,21,6,NA,NA,102,15
"350",2022-01-15 13:00:00,64,27,7,NA,NA,82,4
"351",2022-01-15 14:00:00,68,33,6,NA,NA,81,10
"352",2022-01-15 15:00:00,56,39,3,NA,NA,89,12
"353",2022-01-15 16:00:00,58,46,3,NA,NA,91,10
"354",2022-01-15 17:00:00,52,51,7,NA,NA,84,16
"355",2022-01-15 18:00:00,23,52,14,NA,NA,19,26
"356",2022-01-15 19:00:00,31,51,10,NA,NA,135,26
"357",2022-01-15 20:00:00,NA,50,NA,NA,NA,135,NA
"358",2022-01-15 21:00:00,NA,48,NA,NA,NA,NA,NA
"359",2022-01-15 22:00:00,NA,NA,NA,NA,NA,NA,NA
"360",2022-01-15 23:00:00,NA,NA,NA,NA,NA,NA,NA
"361",2022-01-16 00:00:00,NA,NA,NA,NA,NA,NA,NA
"362",2022-01-16 01:00:00,NA,NA,NA,NA,NA,NA,NA
"363",2022-01-16 02:00:00,NA,NA,NA,NA,NA,NA,NA
"364",2022-01-16 03:00:00,NA,NA,NA,NA,NA,NA,NA
"365",2022-01-16 04:00:00,NA,NA,NA,NA,NA,NA,NA
"366",2022-01-16 05:00:00,NA,NA,NA,NA,NA,NA,NA
"367",2022-01-16 06:00:00,NA,NA,NA,NA,NA,NA,NA
"368",2022-01-16 07:00:00,4,NA,12,NA,NA,NA,NA
"369",2022-01-16 08:00:00,4,NA,13,NA,NA,94,38
"370",2022-01-16 09:00:00,7,NA,12,NA,NA,81,25
"371",2022-01-16 10:00:00,15,NA,12,NA,NA,80,27
"372",2022-01-16 11:00:00,30,NA,7,NA,NA,75,17
"373",2022-01-16 12:00:00,41,17,5,NA,NA,66,7
"374",2022-01-16 13:00:00,46,21,4,NA,NA,75,10
"375",2022-01-16 14:00:00,53,25,3,NA,NA,72,10
"376",2022-01-16 15:00:00,53,31,3,NA,NA,59,52
"377",2022-01-16 16:00:00,55,38,3,NA,NA,62,NA
"378",2022-01-16 17:00:00,57,44,2,NA,NA,122,73
"379",2022-01-16 18:00:00,52,48,6,NA,NA,133,7
"380",2022-01-16 19:00:00,43,50,9,NA,NA,126,21
"381",2022-01-16 20:00:00,NA,51,NA,NA,NA,126,21
"382",2022-01-16 21:00:00,NA,52,NA,NA,NA,NA,NA
"383",2022-01-16 22:00:00,23,47,15,NA,NA,NA,NA
"384",2022-01-16 23:00:00,21,42,13,NA,NA,87,NA
"385",2022-01-17 00:00:00,27,37,8,NA,NA,81,63
"386",2022-01-17 01:00:00,28,32,6,NA,NA,91,15
"387",2022-01-17 02:00:00,31,29,5,NA,2,80,2
"388",2022-01-17 03:00:00,34,27,3,NA,2,76,10
"389",2022-01-17 04:00:00,31,28,4,NA,2,70,10
"390",2022-01-17 05:00:00,24,27,6,NA,2,65,NA
"391",2022-01-17 06:00:00,11,26,13,NA,2,84,NA
"392",2022-01-17 07:00:00,7,24,20,NA,2,80,15
"393",2022-01-17 08:00:00,8,22,18,NA,2,83,20
"394",2022-01-17 09:00:00,5,19,15,NA,2,98,21
"395",2022-01-17 10:00:00,10,16,19,NA,2,105,21
"396",2022-01-17 11:00:00,24,15,19,NA,2,104,21
"397",2022-01-17 12:00:00,45,17,9,NA,2,88,NA
"398",2022-01-17 13:00:00,51,20,5,NA,2,67,NA
"399",2022-01-17 14:00:00,55,26,5,NA,2,50,NA
"400",2022-01-17 15:00:00,49,31,9,NA,2,71,2
"401",2022-01-17 16:00:00,41,35,11,NA,2,89,12
"402",2022-01-17 17:00:00,36,39,13,NA,2,92,20
"403",2022-01-17 18:00:00,22,40,21,NA,2,103,23
"404",2022-01-17 19:00:00,9,39,29,NA,2,114,26
"405",2022-01-17 20:00:00,8,34,27,NA,2,117,32
"406",2022-01-17 21:00:00,5,28,26,NA,2,109,20
"407",2022-01-17 22:00:00,3,22,27,NA,2,112,15
"408",2022-01-17 23:00:00,3,16,25,NA,2,108,21
"409",2022-01-18 00:00:00,5,11,23,NA,2,111,36
"410",2022-01-18 01:00:00,16,9,18,NA,2,109,34
"411",2022-01-18 02:00:00,18,8,15,NA,2,97,31
"412",2022-01-18 03:00:00,11,9,17,NA,2,91,32
"413",2022-01-18 04:00:00,9,9,16,NA,2,88,27
"414",2022-01-18 05:00:00,5,9,16,NA,2,98,21
"415",2022-01-18 06:00:00,3,9,17,NA,2,90,16
"416",2022-01-18 07:00:00,3,9,16,NA,2,92,10
"417",2022-01-18 08:00:00,4,9,16,NA,2,101,20
"418",2022-01-18 09:00:00,7,8,16,NA,2,109,33
