"","Fecha_Hora","O3_Horario","O3_8H","NO2","CO_8H","SO2_24H","PM_10","PM_2.5"
"87",2021-01-04 14:00:00,51,NA,9,73,296,92,7
"88",2021-01-04 15:00:00,48,37,7,66,300,81,4
"89",2021-01-04 16:00:00,46,38,7,51,308,85,4
"90",2021-01-04 17:00:00,38,38,9,35,319,94,3
"91",2021-01-04 18:00:00,36,41,13,28,329,107,6
"92",2021-01-04 19:00:00,24,41,29,27,344,127,10
"93",2021-01-04 20:00:00,23,40,22,26,350,138,11
"94",2021-01-04 21:00:00,17,35,24,27,341,147,12
"95",2021-01-04 22:00:00,21,32,20,29,337,156,12
"96",2021-01-04 23:00:00,16,28,21,31,328,140,10
"97",2021-01-05 00:00:00,1,22,33,35,330,138,14
"98",2021-01-05 01:00:00,18,20,17,35,330,128,16
"99",2021-01-05 02:00:00,18,17,16,34,331,108,12
"100",2021-01-05 03:00:00,20,17,10,28,328,97,11
"101",2021-01-05 04:00:00,19,16,12,25,329,98,10
"102",2021-01-05 05:00:00,7,15,18,23,331,102,10
"103",2021-01-05 06:00:00,2,13,19,24,335,98,11
"104",2021-01-05 07:00:00,NA,12,21,26,309,112,11
"105",2021-01-05 08:00:00,NA,14,24,31,273,120,12
"106",2021-01-05 09:00:00,7,12,29,36,226,103,5
"107",2021-01-05 10:00:00,32,15,12,39,207,106,4
"108",2021-01-05 11:00:00,30,16,16,42,198,84,62
"109",2021-01-05 12:00:00,33,19,20,46,195,89,5
"110",2021-01-05 13:00:00,46,25,5,51,182,79,65
"111",2021-01-05 14:00:00,NA,NA,NA,NA,175,79,65
"112",2021-01-05 15:00:00,45,32,5,NA,177,77,3
"113",2021-01-05 16:00:00,42,34,7,NA,186,80,62
"114",2021-01-05 17:00:00,41,38,7,NA,188,93,3
"115",2021-01-05 18:00:00,34,39,11,NA,194,105,5
"116",2021-01-05 19:00:00,25,38,12,NA,186,122,8
"117",2021-01-05 20:00:00,19,36,16,NA,178,133,6
"118",2021-01-05 21:00:00,15,32,17,NA,166,140,9
"119",2021-01-05 22:00:00,11,29,18,NA,161,129,10
"120",2021-01-05 23:00:00,11,25,16,NA,155,104,12
"121",2021-01-06 00:00:00,15,21,12,NA,146,97,4
"122",2021-01-06 01:00:00,14,18,11,NA,145,81,4
"123",2021-01-06 02:00:00,13,15,11,NA,141,68,62
"124",2021-01-06 03:00:00,8,13,12,NA,140,34,NA
"125",2021-01-06 04:00:00,8,12,11,NA,139,49,65
"126",2021-01-06 05:00:00,NA,11,16,NA,140,81,65
"127",2021-01-06 06:00:00,NA,12,17,NA,149,90,6
"128",2021-01-06 07:00:00,NA,NA,16,NA,161,90,7
"129",2021-01-06 08:00:00,NA,NA,18,NA,149,96,7
"130",2021-01-06 09:00:00,NA,NA,24,NA,221,105,7
"131",2021-01-06 10:00:00,8,NA,40,NA,278,136,20
"132",2021-01-06 11:00:00,23,NA,20,NA,301,118,19
"133",2021-01-06 12:00:00,35,NA,12,NA,305,93,11
"134",2021-01-06 13:00:00,47,NA,11,NA,318,93,8
"135",2021-01-06 14:00:00,43,NA,7,NA,321,90,5
"136",2021-01-06 15:00:00,42,33,6,NA,321,92,5
"137",2021-01-06 16:00:00,38,34,8,NA,315,104,8
"138",2021-01-06 17:00:00,35,34,9,NA,316,95,5
"139",2021-01-06 18:00:00,29,37,11,NA,321,102,7
"140",2021-01-06 19:00:00,14,35,21,NA,323,114,10
"141",2021-01-06 20:00:00,4,32,29,NA,335,120,8
"142",2021-01-06 21:00:00,NA,29,31,NA,366,138,11
"143",2021-01-06 22:00:00,1,23,29,NA,383,163,25
"144",2021-01-06 23:00:00,NA,20,29,NA,400,159,25
"145",2021-01-07 00:00:00,NA,NA,28,NA,429,149,23
"146",2021-01-07 01:00:00,7,NA,22,NA,437,131,20
"147",2021-01-07 02:00:00,24,NA,10,NA,444,111,16
"148",2021-01-07 03:00:00,25,NA,11,NA,451,102,10
"149",2021-01-07 04:00:00,11,NA,17,NA,453,97,11
"150",2021-01-07 05:00:00,NA,NA,23,NA,456,102,14
"151",2021-01-07 06:00:00,NA,NA,25,NA,449,98,15
"152",2021-01-07 07:00:00,2,NA,29,NA,427,103,12
"153",2021-01-07 08:00:00,NA,NA,27,NA,423,115,12
"154",2021-01-07 09:00:00,4,NA,27,NA,361,124,14
"155",2021-01-07 10:00:00,11,NA,28,NA,368,145,19
"156",2021-01-07 11:00:00,22,NA,25,NA,371,129,20
"157",2021-01-07 12:00:00,38,NA,16,NA,368,102,20
"158",2021-01-07 13:00:00,44,20,5,NA,367,92,12
"159",2021-01-07 14:00:00,45,24,6,NA,364,86,6
"160",2021-01-07 15:00:00,45,30,6,NA,364,87,7
"161",2021-01-07 16:00:00,44,32,7,NA,358,84,6
"162",2021-01-07 17:00:00,41,36,8,NA,349,89,5
"163",2021-01-07 18:00:00,38,40,11,NA,350,106,8
"164",2021-01-07 19:00:00,31,41,15,NA,352,125,8
"165",2021-01-07 20:00:00,15,38,24,NA,343,135,11
"166",2021-01-07 21:00:00,7,33,26,NA,315,153,21
"167",2021-01-07 22:00:00,4,28,25,NA,294,150,21
"168",2021-01-07 23:00:00,7,23,21,NA,275,125,20
"169",2021-01-08 00:00:00,5,19,20,NA,256,122,17
"170",2021-01-08 01:00:00,6,14,18,NA,248,109,11
"171",2021-01-08 02:00:00,7,10,16,NA,244,101,12
"172",2021-01-08 03:00:00,4,7,16,NA,239,93,9
"173",2021-01-08 04:00:00,NA,6,22,NA,241,103,19
"174",2021-01-08 05:00:00,NA,6,21,NA,245,103,17
"175",2021-01-08 06:00:00,NA,NA,20,NA,244,104,16
"176",2021-01-08 07:00:00,NA,NA,17,NA,258,107,15
"177",2021-01-08 08:00:00,NA,NA,17,NA,274,122,15
"178",2021-01-08 09:00:00,101,NA,21,NA,287,123,10
"179",2021-01-08 10:00:00,7,NA,32,NA,259,119,12
"180",2021-01-08 11:00:00,18,NA,35,NA,277,129,19
"181",2021-01-08 12:00:00,35,NA,28,NA,309,123,22
"182",2021-01-08 13:00:00,59,NA,16,NA,339,104,20
"183",2021-01-08 14:00:00,69,31,10,NA,379,91,20
"184",2021-01-08 15:00:00,61,36,9,NA,411,95,17
"185",2021-01-08 16:00:00,49,37,10,44,440,117,15
"186",2021-01-08 17:00:00,45,43,11,42,467,111,9
"187",2021-01-08 18:00:00,41,47,14,41,501,123,15
"188",2021-01-08 19:00:00,14,47,30,37,554,141,15
"189",2021-01-08 20:00:00,18,45,28,37,572,152,19
"190",2021-01-08 21:00:00,28,41,18,37,586,151,18
"191",2021-01-08 22:00:00,33,36,14,37,597,141,19
"192",2021-01-08 23:00:00,19,31,16,38,602,128,15
"193",2021-01-09 00:00:00,10,26,18,38,599,118,17
"194",2021-01-09 01:00:00,12,22,14,37,635,106,16
"195",2021-01-09 02:00:00,7,18,18,36,635,98,15
"196",2021-01-09 03:00:00,8,17,18,31,633,95,14
"197",2021-01-09 04:00:00,13,16,12,25,627,86,9
"198",2021-01-09 05:00:00,3,13,20,24,620,87,10
"199",2021-01-09 06:00:00,2,9,18,24,613,94,15
"200",2021-01-09 07:00:00,NA,8,19,23,592,100,16
"201",2021-01-09 08:00:00,NA,8,19,22,565,97,17
"202",2021-01-09 09:00:00,4,6,19,28,520,94,9
"203",2021-01-09 10:00:00,9,7,18,32,481,97,8
"204",2021-01-09 11:00:00,21,9,13,34,418,94,8
"205",2021-01-09 12:00:00,35,12,6,34,371,73,8
"206",2021-01-09 13:00:00,37,18,5,32,322,73,54
"207",2021-01-09 14:00:00,36,24,5,30,263,NA,65
"208",2021-01-09 15:00:00,34,25,5,27,212,NA,58
"209",2021-01-09 16:00:00,31,26,6,26,186,90,65
"210",2021-01-09 17:00:00,31,29,7,21,167,87,62
"211",2021-01-09 18:00:00,29,32,10,18,124,101,6
"212",2021-01-09 19:00:00,25,32,13,18,85,114,8
"213",2021-01-09 20:00:00,21,31,14,20,74,115,8
"214",2021-01-09 21:00:00,24,29,7,20,62,118,6
"215",2021-01-09 22:00:00,21,27,8,22,49,113,5
"216",2021-01-09 23:00:00,18,25,8,23,51,103,3
"217",2021-01-10 00:00:00,18,23,8,23,57,85,58
"218",2021-01-10 01:00:00,16,22,8,23,55,61,46
"219",2021-01-10 02:00:00,19,20,5,22,60,34,24
"220",2021-01-10 03:00:00,19,20,5,19,64,34,35
"221",2021-01-10 04:00:00,16,19,5,16,66,NA,46
"222",2021-01-10 05:00:00,16,18,5,15,67,NA,46
"223",2021-01-10 06:00:00,19,18,5,13,68,34,46
"224",2021-01-10 07:00:00,15,17,7,13,66,73,58
"225",2021-01-10 08:00:00,16,17,8,13,61,49,58
"226",2021-01-10 09:00:00,18,17,8,14,47,57,54
"227",2021-01-10 10:00:00,23,18,6,14,37,24,54
"228",2021-01-10 11:00:00,26,19,6,14,34,24,46
"229",2021-01-10 12:00:00,28,20,5,15,35,143,46
"230",2021-01-10 13:00:00,30,22,5,15,36,NA,46
"231",2021-01-10 14:00:00,31,23,6,16,41,NA,58
"232",2021-01-10 15:00:00,33,26,6,15,47,NA,58
"233",2021-01-10 16:00:00,33,28,6,14,55,49,54
"234",2021-01-10 17:00:00,35,30,6,13,52,80,62
"235",2021-01-10 18:00:00,31,31,8,14,48,85,5
"236",2021-01-10 19:00:00,23,31,11,15,47,91,7
"237",2021-01-10 20:00:00,13,29,18,18,44,103,3
"238",2021-01-10 21:00:00,8,26,19,22,48,104,4
"239",2021-01-10 22:00:00,3,22,22,27,51,102,5
"240",2021-01-10 23:00:00,9,19,18,29,45,84,5
"241",2021-01-11 00:00:00,16,17,10,30,41,89,6
"242",2021-01-11 01:00:00,10,14,12,30,38,85,9
"243",2021-01-11 02:00:00,5,11,15,29,34,80,7
"244",2021-01-11 03:00:00,1,8,17,28,31,80,5
"245",2021-01-11 04:00:00,3,7,14,25,30,24,5
"246",2021-01-11 05:00:00,15,8,9,20,30,154,NA
"247",2021-01-11 06:00:00,18,10,9,15,32,57,NA
"248",2021-01-11 07:00:00,17,11,12,13,34,84,8
"249",2021-01-11 08:00:00,10,10,16,14,36,95,10
"250",2021-01-11 09:00:00,8,10,16,16,40,85,9
"251",2021-01-11 10:00:00,17,11,11,16,48,80,7
"252",2021-01-11 11:00:00,23,14,10,17,49,81,5
"253",2021-01-11 12:00:00,27,17,8,18,49,42,5
"254",2021-01-11 13:00:00,30,19,6,19,46,42,4
"255",2021-01-11 14:00:00,29,20,6,20,42,86,4
"256",2021-01-11 15:00:00,27,21,7,20,39,83,6
"257",2021-01-11 16:00:00,29,24,6,19,33,83,58
"258",2021-01-11 17:00:00,28,26,6,18,29,89,62
"259",2021-01-11 18:00:00,26,27,7,17,28,77,54
"260",2021-01-11 19:00:00,21,27,10,18,27,34,54
"261",2021-01-11 20:00:00,14,26,13,20,26,87,65
"262",2021-01-11 21:00:00,6,23,16,22,25,97,4
"263",2021-01-11 22:00:00,5,20,16,24,24,82,58
"264",2021-01-11 23:00:00,11,18,11,24,23,82,62
"265",2021-01-12 00:00:00,12,15,12,25,21,154,62
"266",2021-01-12 01:00:00,15,14,8,27,19,99,NA
"267",2021-01-12 02:00:00,12,12,11,25,22,76,NA
"268",2021-01-12 03:00:00,12,11,9,23,20,99,NA
"269",2021-01-12 04:00:00,11,11,10,NA,19,24,13
"270",2021-01-12 05:00:00,13,11,9,NA,18,132,13
"271",2021-01-12 06:00:00,13,12,10,NA,17,24,24
"272",2021-01-12 07:00:00,10,12,13,NA,15,2,13
"273",2021-01-12 08:00:00,3,11,17,NA,15,154,13
"274",2021-01-12 09:00:00,6,10,17,NA,16,2,NA
"275",2021-01-12 10:00:00,14,10,13,NA,14,82,NA
"276",2021-01-12 11:00:00,18,11,9,NA,13,49,46
"277",2021-01-12 12:00:00,24,13,8,22,12,49,24
"278",2021-01-12 13:00:00,30,15,5,22,11,NA,24
"279",2021-01-12 14:00:00,31,17,4,20,10,NA,NA
"280",2021-01-12 15:00:00,30,20,5,18,9,NA,NA
"281",2021-01-12 16:00:00,30,23,5,16,8,34,46
"282",2021-01-12 17:00:00,28,26,6,13,7,13,46
"283",2021-01-12 18:00:00,NA,27,NA,10,6,13,46
"284",2021-01-12 19:00:00,NA,29,NA,9,5,NA,NA
"285",2021-01-12 20:00:00,NA,NA,NA,NA,4,NA,NA
"286",2021-01-12 21:00:00,NA,NA,NA,NA,5,NA,NA
"287",2021-01-12 22:00:00,NA,NA,NA,NA,8,NA,NA
"288",2021-01-12 23:00:00,NA,NA,NA,NA,NA,NA,NA
"289",2021-01-13 00:00:00,NA,NA,NA,NA,NA,NA,NA
"290",2021-01-13 01:00:00,NA,NA,NA,NA,NA,NA,NA
"291",2021-01-13 02:00:00,NA,NA,NA,NA,NA,NA,NA
"292",2021-01-13 03:00:00,NA,NA,NA,NA,NA,NA,NA
"293",2021-01-13 04:00:00,NA,NA,NA,NA,NA,NA,NA
"294",2021-01-13 05:00:00,NA,NA,NA,NA,NA,NA,NA
"295",2021-01-13 06:00:00,2,NA,15,NA,NA,NA,NA
"296",2021-01-13 07:00:00,3,NA,15,NA,NA,24,NA
"297",2021-01-13 08:00:00,NA,NA,19,NA,NA,57,46
"298",2021-01-13 09:00:00,5,NA,18,NA,NA,57,46
"299",2021-01-13 10:00:00,15,NA,12,NA,NA,61,62
"300",2021-01-13 11:00:00,20,NA,11,NA,NA,61,58
"301",2021-01-13 12:00:00,27,12,9,30,NA,57,54
"302",2021-01-13 13:00:00,33,15,5,26,NA,57,46
"303",2021-01-13 14:00:00,32,19,6,24,NA,81,54
"304",2021-01-13 15:00:00,33,24,5,22,NA,NA,54
"305",2021-01-13 16:00:00,30,24,6,19,NA,49,58
"306",2021-01-13 17:00:00,29,27,7,13,NA,34,54
"307",2021-01-13 18:00:00,27,29,8,12,NA,143,54
"308",2021-01-13 19:00:00,10,28,20,14,NA,80,7
"309",2021-01-13 20:00:00,101,24,27,22,NA,108,3
"310",2021-01-13 21:00:00,NA,23,25,29,NA,126,7
"311",2021-01-13 22:00:00,3,19,22,33,NA,137,7
"312",2021-01-13 23:00:00,7,15,17,36,114,112,7
"313",2021-01-14 00:00:00,11,12,14,37,106,101,6
"314",2021-01-14 01:00:00,5,9,16,41,101,93,12
"315",2021-01-14 02:00:00,1,5,16,46,97,89,15
"316",2021-01-14 03:00:00,101,4,16,NA,89,61,15
"317",2021-01-14 04:00:00,2,4,13,NA,86,34,NA
"318",2021-01-14 05:00:00,NA,4,15,NA,84,49,NA
"319",2021-01-14 06:00:00,NA,4,15,NA,87,79,4
"320",2021-01-14 07:00:00,NA,NA,14,NA,99,96,6
"321",2021-01-14 08:00:00,NA,NA,12,NA,121,98,7
"322",2021-01-14 09:00:00,NA,NA,17,NA,169,89,6
"323",2021-01-14 10:00:00,4,NA,24,NA,199,97,9
"324",2021-01-14 11:00:00,14,NA,21,NA,218,97,9
"325",2021-01-14 12:00:00,30,NA,8,NA,214,93,7
"326",2021-01-14 13:00:00,33,NA,6,NA,223,89,5
"327",2021-01-14 14:00:00,37,NA,6,58,232,92,65
"328",2021-01-14 15:00:00,39,26,7,52,240,92,4
"329",2021-01-14 16:00:00,38,28,8,48,251,90,3
"330",2021-01-14 17:00:00,32,28,10,32,261,112,65
"331",2021-01-14 18:00:00,28,31,13,23,273,105,62
"332",2021-01-14 19:00:00,17,32,21,19,274,107,5
"333",2021-01-14 20:00:00,4,29,27,20,269,111,7
"334",2021-01-14 21:00:00,NA,28,30,NA,286,120,10
"335",2021-01-14 22:00:00,NA,26,25,NA,312,156,30
"336",2021-01-14 23:00:00,NA,NA,25,NA,325,149,29
"337",2021-01-15 00:00:00,NA,NA,25,NA,333,136,22
"338",2021-01-15 01:00:00,1,NA,25,NA,340,111,18
"339",2021-01-15 02:00:00,5,NA,19,NA,345,107,16
"340",2021-01-15 03:00:00,4,NA,17,NA,346,105,16
"341",2021-01-15 04:00:00,101,NA,17,51,349,93,14
"342",2021-01-15 05:00:00,NA,NA,18,48,350,92,10
"343",2021-01-15 06:00:00,NA,NA,18,39,373,86,10
"344",2021-01-15 07:00:00,NA,NA,16,35,386,95,14
"345",2021-01-15 08:00:00,NA,NA,17,44,385,118,12
"346",2021-01-15 09:00:00,1,NA,20,55,372,160,21
"347",2021-01-15 10:00:00,6,NA,28,65,375,142,15
"348",2021-01-15 11:00:00,27,NA,18,66,391,119,16
"349",2021-01-15 12:00:00,34,NA,14,66,428,105,14
"350",2021-01-15 13:00:00,45,NA,6,63,442,93,8
"351",2021-01-15 14:00:00,43,26,6,60,440,92,6
"352",2021-01-15 15:00:00,40,28,8,54,443,89,9
"353",2021-01-15 16:00:00,35,29,9,44,443,95,4
"354",2021-01-15 17:00:00,29,32,8,29,439,85,5
"355",2021-01-15 18:00:00,23,35,12,20,449,85,4
"356",2021-01-15 19:00:00,9,32,25,22,460,103,6
"357",2021-01-15 20:00:00,3,28,29,29,473,120,7
"358",2021-01-15 21:00:00,6,24,26,35,458,133,10
"359",2021-01-15 22:00:00,13,20,21,38,433,136,16
"360",2021-01-15 23:00:00,12,16,20,41,424,135,19
"361",2021-01-16 00:00:00,16,14,15,42,420,129,17
"362",2021-01-16 01:00:00,10,12,20,43,420,126,21
"363",2021-01-16 02:00:00,8,10,18,43,417,124,26
"364",2021-01-16 03:00:00,11,10,15,38,417,106,23
"365",2021-01-16 04:00:00,15,11,12,30,415,98,25
"366",2021-01-16 05:00:00,16,13,13,26,408,93,17
"367",2021-01-16 06:00:00,15,13,15,24,383,93,15
"368",2021-01-16 07:00:00,7,12,21,NA,351,104,11
"369",2021-01-16 08:00:00,8,11,20,NA,302,97,10
"370",2021-01-16 09:00:00,5,11,24,NA,283,73,10
"371",2021-01-16 10:00:00,26,13,15,NA,250,92,14
"372",2021-01-16 11:00:00,32,16,12,NA,209,87,7
"373",2021-01-16 12:00:00,36,18,7,NA,182,49,7
"374",2021-01-16 13:00:00,41,21,5,32,173,49,62
"375",2021-01-16 14:00:00,38,24,7,29,175,89,62
"376",2021-01-16 15:00:00,35,28,7,27,168,80,62
"377",2021-01-16 16:00:00,33,31,5,24,164,77,62
"378",2021-01-16 17:00:00,30,34,7,15,165,80,62
"379",2021-01-16 18:00:00,29,34,8,13,162,95,4
"380",2021-01-16 19:00:00,26,34,10,13,157,107,5
"381",2021-01-16 20:00:00,23,32,12,16,148,109,6
"382",2021-01-16 21:00:00,23,30,12,18,134,83,6
"383",2021-01-16 22:00:00,14,27,18,19,131,104,9
"384",2021-01-16 23:00:00,27,26,9,20,127,123,8
"385",2021-01-17 00:00:00,24,25,6,19,123,123,3
"386",2021-01-17 01:00:00,15,23,12,20,124,86,62
"387",2021-01-17 02:00:00,19,21,9,20,126,92,3
"388",2021-01-17 03:00:00,21,21,8,18,130,90,3
"389",2021-01-17 04:00:00,14,20,11,16,133,90,65
"390",2021-01-17 05:00:00,9,18,13,15,135,77,4
"391",2021-01-17 06:00:00,3,17,14,16,142,73,7
"392",2021-01-17 07:00:00,4,14,15,17,146,102,9
"393",2021-01-17 08:00:00,NA,12,18,23,156,94,10
"394",2021-01-17 09:00:00,2,10,16,28,123,111,11
"395",2021-01-17 10:00:00,13,9,14,30,134,94,5
"396",2021-01-17 11:00:00,28,10,12,33,145,73,5
"397",2021-01-17 12:00:00,36,14,8,33,155,2,NA
"398",2021-01-17 13:00:00,38,18,8,33,174,132,NA
"399",2021-01-17 14:00:00,41,23,6,31,187,42,NA
"400",2021-01-17 15:00:00,40,28,7,29,195,42,62
"401",2021-01-17 16:00:00,34,29,7,24,211,87,65
"402",2021-01-17 17:00:00,28,32,8,20,249,128,12
"403",2021-01-17 18:00:00,12,32,19,21,263,116,8
"404",2021-01-17 19:00:00,21,31,10,20,272,102,6
"405",2021-01-17 20:00:00,11,28,16,21,278,93,7
"406",2021-01-17 21:00:00,15,25,12,23,279,87,5
"407",2021-01-17 22:00:00,17,22,10,24,278,100,3
"408",2021-01-17 23:00:00,18,20,9,23,281,84,4
"409",2021-01-18 00:00:00,10,17,14,24,282,68,65
"410",2021-01-18 01:00:00,15,15,9,23,277,24,65
"411",2021-01-18 02:00:00,8,14,13,17,274,24,65
"412",2021-01-18 03:00:00,4,12,12,16,271,85,4
"413",2021-01-18 04:00:00,NA,12,14,14,272,86,3
"414",2021-01-18 05:00:00,NA,12,13,12,281,93,5
"415",2021-01-18 06:00:00,NA,NA,12,NA,289,97,5
"416",2021-01-18 07:00:00,NA,NA,13,NA,302,85,62
"417",2021-01-18 08:00:00,NA,NA,13,NA,349,86,3
"418",2021-01-18 09:00:00,2,NA,18,NA,365,86,54
"419",2021-01-18 10:00:00,8,NA,22,NA,364,NA,46
"420",2021-01-18 11:00:00,19,NA,23,NA,365,NA,58
"421",2021-01-18 12:00:00,31,NA,17,NA,363,86,6
"422",2021-01-18 13:00:00,43,NA,14,NA,347,86,3
"423",2021-01-18 14:00:00,47,25,7,NA,331,87,5
"424",2021-01-18 15:00:00,39,27,5,36,325,NA,54
"425",2021-01-18 16:00:00,40,29,5,31,304,2,24
"426",2021-01-18 17:00:00,37,33,6,28,259,110,24
"427",2021-01-18 18:00:00,32,36,7,20,239,110,NA
"428",2021-01-18 19:00:00,22,36,15,16,225,79,NA
"429",2021-01-18 20:00:00,12,34,22,16,216,117,9
"430",2021-01-18 21:00:00,6,29,24,14,215,122,14
"431",2021-01-18 22:00:00,10,25,18,17,212,122,14
"432",2021-01-18 23:00:00,9,21,16,19,208,106,14
"433",2021-01-19 00:00:00,10,17,14,NA,205,126,10
"434",2021-01-19 01:00:00,6,13,16,NA,202,112,16
"435",2021-01-19 02:00:00,2,10,18,NA,204,97,14
"436",2021-01-19 03:00:00,NA,8,18,NA,205,82,14
"437",2021-01-19 04:00:00,NA,7,18,NA,201,82,8
"438",2021-01-19 05:00:00,NA,NA,16,NA,193,80,8
"439",2021-01-19 06:00:00,NA,NA,16,NA,194,94,5
"440",2021-01-19 07:00:00,NA,NA,15,NA,197,57,5
"441",2021-01-19 08:00:00,NA,NA,15,NA,180,80,4
"442",2021-01-19 09:00:00,101,NA,21,NA,228,101,3
"443",2021-01-19 10:00:00,4,NA,40,NA,289,141,15
"444",2021-01-19 11:00:00,23,NA,35,NA,313,8,29
"445",2021-01-19 12:00:00,40,NA,19,107,317,136,21
"446",2021-01-19 13:00:00,45,NA,10,94,314,111,16
"447",2021-01-19 14:00:00,47,27,6,83,311,111,6
