"","Fecha_Hora","O3_Horario","O3_8H","NO2","CO_8H","SO2_24H","PM_10","PM_2.5"
"124",2021-01-06 03:00:00,1,10,17,100,2,55,NA
"125",2021-01-06 04:00:00,1,8,16,104,2,77,NA
"126",2021-01-06 05:00:00,99,6,16,109,2,69,NA
"127",2021-01-06 06:00:00,99,4,15,118,2,78,NA
"128",2021-01-06 07:00:00,99,87,15,127,2,70,NA
"129",2021-01-06 08:00:00,1,2,14,141,2,87,NA
"130",2021-01-06 09:00:00,3,2,16,147,2,81,NA
"131",2021-01-06 10:00:00,11,3,12,151,2,76,NA
"132",2021-01-06 11:00:00,23,6,11,155,2,66,NA
"133",2021-01-06 12:00:00,41,11,9,153,2,62,NA
"134",2021-01-06 13:00:00,50,17,5,147,2,51,NA
"135",2021-01-06 14:00:00,52,24,3,135,2,50,NA
"136",2021-01-06 15:00:00,48,30,1,122,2,52,NA
"137",2021-01-06 16:00:00,45,35,2,105,2,44,NA
"138",2021-01-06 17:00:00,43,40,1,90,2,45,NA
"139",2021-01-06 18:00:00,39,44,2,78,2,46,NA
"140",2021-01-06 19:00:00,20,43,14,71,2,55,NA
"141",2021-01-06 20:00:00,11,40,19,70,2,70,NA
"142",2021-01-06 21:00:00,11,35,18,73,2,74,NA
"143",2021-01-06 22:00:00,15,30,15,77,2,69,NA
"144",2021-01-06 23:00:00,15,26,11,80,2,73,NA
"145",2021-01-07 00:00:00,5,21,18,86,2,84,NA
"146",2021-01-07 01:00:00,24,19,11,86,2,62,NA
"147",2021-01-07 02:00:00,27,17,8,87,3,55,NA
"148",2021-01-07 03:00:00,24,18,10,85,3,60,NA
"149",2021-01-07 04:00:00,18,18,10,81,3,66,NA
"150",2021-01-07 05:00:00,14,19,10,79,3,61,NA
"151",2021-01-07 06:00:00,18,19,14,78,3,61,NA
"152",2021-01-07 07:00:00,24,20,11,78,3,56,NA
"153",2021-01-07 08:00:00,12,21,16,80,3,59,NA
"154",2021-01-07 09:00:00,16,20,15,90,3,71,NA
"155",2021-01-07 10:00:00,23,20,13,100,3,77,NA
"156",2021-01-07 11:00:00,28,20,14,108,3,68,NA
"157",2021-01-07 12:00:00,43,23,8,109,3,59,NA
"158",2021-01-07 13:00:00,49,28,8,107,3,52,NA
"159",2021-01-07 14:00:00,46,31,8,106,2,46,NA
"160",2021-01-07 15:00:00,43,34,6,103,2,41,NA
"161",2021-01-07 16:00:00,48,38,4,94,2,32,NA
"162",2021-01-07 17:00:00,47,42,4,84,2,41,NA
"163",2021-01-07 18:00:00,48,45,2,72,2,47,NA
"164",2021-01-07 19:00:00,19,44,22,68,2,54,NA
"165",2021-01-07 20:00:00,12,40,25,72,2,69,NA
"166",2021-01-07 21:00:00,15,36,18,74,2,82,NA
"167",2021-01-07 22:00:00,10,31,20,76,2,78,NA
"168",2021-01-07 23:00:00,8,27,19,79,2,68,NA
"169",2021-01-08 00:00:00,4,21,17,87,2,72,NA
"170",2021-01-08 01:00:00,1,16,21,99,2,81,NA
"171",2021-01-08 02:00:00,1,10,22,112,2,95,NA
"172",2021-01-08 03:00:00,1,8,22,118,2,91,NA
"173",2021-01-08 04:00:00,1,6,19,121,2,88,NA
"174",2021-01-08 05:00:00,1,4,18,126,2,81,NA
"175",2021-01-08 06:00:00,1,3,19,135,2,78,NA
"176",2021-01-08 07:00:00,1,2,17,144,2,71,NA
"177",2021-01-08 08:00:00,1,2,18,151,2,79,NA
"178",2021-01-08 09:00:00,3,2,19,155,2,81,NA
"179",2021-01-08 10:00:00,12,4,17,154,2,79,NA
"180",2021-01-08 11:00:00,28,7,13,152,2,69,NA
"181",2021-01-08 12:00:00,43,12,10,148,2,54,NA
"182",2021-01-08 13:00:00,59,20,9,141,2,45,NA
"183",2021-01-08 14:00:00,67,28,6,129,2,22,NA
"184",2021-01-08 15:00:00,71,37,3,117,2,52,NA
"185",2021-01-08 16:00:00,65,45,1,102,2,63,NA
"186",2021-01-08 17:00:00,61,52,NA,86,2,52,NA
"187",2021-01-08 18:00:00,47,56,5,76,2,50,NA
"188",2021-01-08 19:00:00,16,55,24,75,2,55,NA
"189",2021-01-08 20:00:00,4,50,34,85,2,74,NA
"190",2021-01-08 21:00:00,8,43,31,91,2,88,NA
"191",2021-01-08 22:00:00,23,38,12,94,2,84,NA
"192",2021-01-08 23:00:00,19,31,14,99,3,83,NA
"193",2021-01-09 00:00:00,9,24,20,104,3,72,NA
"194",2021-01-09 01:00:00,13,18,14,107,3,61,NA
"195",2021-01-09 02:00:00,12,14,13,107,3,52,NA
"196",2021-01-09 03:00:00,11,13,13,102,3,45,NA
"197",2021-01-09 04:00:00,9,14,12,90,3,47,NA
"198",2021-01-09 05:00:00,3,13,14,86,3,55,NA
"199",2021-01-09 06:00:00,1,11,18,90,3,68,NA
"200",2021-01-09 07:00:00,1,8,19,100,3,77,NA
"201",2021-01-09 08:00:00,2,8,17,113,3,94,NA
"202",2021-01-09 09:00:00,3,6,22,131,3,109,NA
"203",2021-01-09 10:00:00,8,6,24,145,3,105,NA
"204",2021-01-09 11:00:00,20,7,19,157,3,92,NA
"205",2021-01-09 12:00:00,35,10,8,160,3,67,NA
"206",2021-01-09 13:00:00,45,15,5,158,3,46,NA
"207",2021-01-09 14:00:00,40,20,4,151,2,32,NA
"208",2021-01-09 15:00:00,39,25,2,136,2,118,NA
"209",2021-01-09 16:00:00,44,30,4,122,2,57,NA
"210",2021-01-09 17:00:00,45,36,4,106,2,71,NA
"211",2021-01-09 18:00:00,38,39,4,90,2,63,NA
"212",2021-01-09 19:00:00,32,41,6,76,2,55,NA
"213",2021-01-09 20:00:00,28,40,7,70,2,59,NA
"214",2021-01-09 21:00:00,22,37,9,68,2,59,NA
"215",2021-01-09 22:00:00,27,35,4,67,2,61,NA
"216",2021-01-09 23:00:00,23,33,5,67,2,45,NA
"217",2021-01-10 00:00:00,21,31,5,66,2,34,NA
"218",2021-01-10 01:00:00,20,27,5,64,2,22,NA
"219",2021-01-10 02:00:00,22,25,3,64,2,1,NA
"220",2021-01-10 03:00:00,21,24,3,65,2,107,NA
"221",2021-01-10 04:00:00,20,23,4,65,2,75,NA
"222",2021-01-10 05:00:00,18,23,5,66,2,97,NA
"223",2021-01-10 06:00:00,15,21,6,69,2,86,NA
"224",2021-01-10 07:00:00,11,20,9,72,2,97,NA
"225",2021-01-10 08:00:00,13,19,9,77,2,1,NA
"226",2021-01-10 09:00:00,13,18,10,83,2,22,NA
"227",2021-01-10 10:00:00,22,18,6,87,2,12,NA
"228",2021-01-10 11:00:00,26,18,4,90,2,107,NA
"229",2021-01-10 12:00:00,31,20,3,91,2,75,NA
"230",2021-01-10 13:00:00,35,22,1,89,2,53,NA
"231",2021-01-10 14:00:00,38,25,1,86,2,53,NA
"232",2021-01-10 15:00:00,40,28,1,81,2,42,NA
"233",2021-01-10 16:00:00,41,32,1,74,2,53,NA
"234",2021-01-10 17:00:00,43,36,39,67,2,86,NA
"235",2021-01-10 18:00:00,38,38,2,61,2,118,NA
"236",2021-01-10 19:00:00,30,38,5,57,2,22,NA
"237",2021-01-10 20:00:00,19,37,10,58,2,34,NA
"238",2021-01-10 21:00:00,10,33,15,64,2,43,NA
"239",2021-01-10 22:00:00,7,30,16,71,2,46,NA
"240",2021-01-10 23:00:00,7,25,16,77,2,45,NA
"241",2021-01-11 00:00:00,7,21,14,83,2,45,NA
"242",2021-01-11 01:00:00,11,17,11,86,2,44,NA
"243",2021-01-11 02:00:00,8,13,7,90,2,38,NA
"244",2021-01-11 03:00:00,8,11,7,94,2,49,NA
"245",2021-01-11 04:00:00,1,8,15,100,2,62,NA
"246",2021-01-11 05:00:00,3,8,13,102,2,68,NA
"247",2021-01-11 06:00:00,1,7,15,107,2,78,NA
"248",2021-01-11 07:00:00,1,6,18,111,2,89,NA
"249",2021-01-11 08:00:00,1,5,20,132,2,103,NA
"250",2021-01-11 09:00:00,4,4,20,145,2,88,NA
"251",2021-01-11 10:00:00,11,5,17,152,2,66,NA
"252",2021-01-11 11:00:00,15,6,17,157,2,57,NA
"253",2021-01-11 12:00:00,22,8,12,156,2,61,NA
"254",2021-01-11 13:00:00,27,11,11,156,2,48,NA
"255",2021-01-11 14:00:00,26,14,9,152,2,44,NA
"256",2021-01-11 15:00:00,25,17,9,149,2,41,NA
"257",2021-01-11 16:00:00,25,20,9,128,2,31,NA
"258",2021-01-11 17:00:00,23,23,10,118,2,31,NA
"259",2021-01-11 18:00:00,22,24,9,113,2,22,NA
"260",2021-01-11 19:00:00,17,24,13,109,2,12,NA
"261",2021-01-11 20:00:00,16,24,11,107,2,38,NA
"262",2021-01-11 21:00:00,13,22,10,105,2,38,NA
"263",2021-01-11 22:00:00,3,19,19,108,2,27,NA
"264",2021-01-11 23:00:00,2,16,17,111,2,1,NA
"265",2021-01-12 00:00:00,3,13,16,113,2,97,NA
"266",2021-01-12 01:00:00,3,11,13,116,2,12,NA
"267",2021-01-12 02:00:00,99,8,14,120,2,31,NA
"268",2021-01-12 03:00:00,1,6,13,124,2,43,NA
"269",2021-01-12 04:00:00,2,4,13,126,2,44,NA
"270",2021-01-12 05:00:00,10,4,10,125,2,1,NA
"271",2021-01-12 06:00:00,5,4,15,123,2,118,NA
"272",2021-01-12 07:00:00,2,4,13,127,2,107,NA
"273",2021-01-12 08:00:00,1,4,11,136,2,77,NA
"274",2021-01-12 09:00:00,2,4,13,145,2,87,NA
"275",2021-01-12 10:00:00,8,5,12,146,2,67,NA
"276",2021-01-12 11:00:00,17,7,14,148,2,48,NA
"277",2021-01-12 12:00:00,21,9,11,148,2,31,NA
"278",2021-01-12 13:00:00,29,12,7,148,2,118,NA
"279",2021-01-12 14:00:00,29,15,8,145,2,118,NA
"280",2021-01-12 15:00:00,31,18,5,133,2,NA,NA
"281",2021-01-12 16:00:00,33,22,3,117,2,NA,NA
"282",2021-01-12 17:00:00,32,26,2,99,2,NA,NA
"283",2021-01-12 18:00:00,NA,28,NA,93,2,NA,NA
"284",2021-01-12 19:00:00,NA,30,NA,85,2,NA,NA
"285",2021-01-12 20:00:00,NA,NA,NA,NA,2,NA,NA
"286",2021-01-12 21:00:00,NA,NA,NA,NA,2,NA,NA
"287",2021-01-12 22:00:00,NA,NA,NA,NA,2,NA,NA
"288",2021-01-12 23:00:00,NA,NA,NA,NA,NA,NA,NA
"289",2021-01-13 00:00:00,NA,NA,NA,NA,NA,NA,NA
"290",2021-01-13 01:00:00,NA,NA,NA,NA,NA,NA,NA
"291",2021-01-13 02:00:00,NA,NA,NA,NA,NA,NA,NA
"292",2021-01-13 03:00:00,NA,NA,NA,NA,NA,NA,NA
"293",2021-01-13 04:00:00,NA,NA,NA,NA,NA,NA,NA
"294",2021-01-13 05:00:00,NA,NA,NA,NA,NA,NA,NA
"295",2021-01-13 06:00:00,1,NA,14,NA,NA,NA,NA
"296",2021-01-13 07:00:00,99,NA,13,NA,NA,88,NA
"297",2021-01-13 08:00:00,1,NA,13,NA,NA,99,NA
"298",2021-01-13 09:00:00,4,NA,13,NA,NA,82,NA
"299",2021-01-13 10:00:00,13,NA,12,NA,NA,67,NA
"300",2021-01-13 11:00:00,23,8,13,167,NA,56,NA
"301",2021-01-13 12:00:00,37,12,13,163,NA,48,NA
"302",2021-01-13 13:00:00,43,16,9,156,NA,34,NA
"303",2021-01-13 14:00:00,45,22,3,139,NA,1,NA
"304",2021-01-13 15:00:00,49,28,1,126,NA,75,NA
"305",2021-01-13 16:00:00,39,33,2,111,NA,53,NA
"306",2021-01-13 17:00:00,43,38,NA,97,NA,27,NA
"307",2021-01-13 18:00:00,39,41,2,85,NA,22,NA
"308",2021-01-13 19:00:00,15,40,17,80,NA,32,NA
"309",2021-01-13 20:00:00,4,36,25,82,NA,48,NA
"310",2021-01-13 21:00:00,2,31,26,89,NA,51,NA
"311",2021-01-13 22:00:00,6,26,18,95,NA,69,NA
"312",2021-01-13 23:00:00,2,20,19,103,2,65,NA
"313",2021-01-14 00:00:00,1,15,18,115,2,70,NA
"314",2021-01-14 01:00:00,1,10,18,128,2,84,NA
"315",2021-01-14 02:00:00,1,5,19,139,2,83,NA
"316",2021-01-14 03:00:00,99,3,18,144,2,73,NA
"317",2021-01-14 04:00:00,99,3,17,140,2,63,NA
"318",2021-01-14 05:00:00,99,87,13,137,2,63,NA
"319",2021-01-14 06:00:00,1,2,16,141,2,69,NA
"320",2021-01-14 07:00:00,1,2,14,147,2,70,NA
"321",2021-01-14 08:00:00,1,2,14,154,2,74,NA
"322",2021-01-14 09:00:00,4,2,15,155,2,73,NA
"323",2021-01-14 10:00:00,13,4,12,154,2,70,NA
"324",2021-01-14 11:00:00,21,6,15,155,2,66,NA
"325",2021-01-14 12:00:00,40,11,14,156,2,59,NA
"326",2021-01-14 13:00:00,44,17,14,153,2,54,NA
"327",2021-01-14 14:00:00,49,23,5,144,2,46,NA
"328",2021-01-14 15:00:00,52,29,3,130,2,43,NA
"329",2021-01-14 16:00:00,45,35,3,113,2,38,NA
"330",2021-01-14 17:00:00,36,39,6,102,2,22,NA
"331",2021-01-14 18:00:00,30,41,9,93,2,27,NA
"332",2021-01-14 19:00:00,15,40,21,87,2,38,NA
"333",2021-01-14 20:00:00,3,35,29,93,2,52,NA
"334",2021-01-14 21:00:00,1,30,29,99,2,57,NA
"335",2021-01-14 22:00:00,1,24,26,113,2,76,NA
"336",2021-01-14 23:00:00,3,18,22,134,3,87,NA
"337",2021-01-15 00:00:00,1,12,22,147,3,85,NA
"338",2021-01-15 01:00:00,1,8,22,157,3,82,NA
"339",2021-01-15 02:00:00,1,4,20,168,3,82,NA
"340",2021-01-15 03:00:00,99,2,20,171,3,77,NA
"341",2021-01-15 04:00:00,1,2,17,164,3,65,NA
"342",2021-01-15 05:00:00,2,2,16,157,3,56,NA
"343",2021-01-15 06:00:00,3,3,17,148,3,56,NA
"344",2021-01-15 07:00:00,1,2,17,137,3,61,NA
"345",2021-01-15 08:00:00,1,2,19,139,3,66,NA
"346",2021-01-15 09:00:00,6,3,16,143,3,76,NA
"347",2021-01-15 10:00:00,20,5,11,141,3,67,NA
"348",2021-01-15 11:00:00,38,10,9,139,3,60,NA
"349",2021-01-15 12:00:00,49,16,9,137,3,43,NA
"350",2021-01-15 13:00:00,53,22,8,134,3,48,NA
"351",2021-01-15 14:00:00,54,29,5,129,3,43,NA
"352",2021-01-15 15:00:00,47,35,5,121,3,36,NA
"353",2021-01-15 16:00:00,41,40,3,107,3,22,NA
"354",2021-01-15 17:00:00,38,44,3,92,3,36,NA
"355",2021-01-15 18:00:00,35,45,4,83,3,48,NA
"356",2021-01-15 19:00:00,16,43,15,81,3,45,NA
"357",2021-01-15 20:00:00,7,37,20,85,3,46,NA
"358",2021-01-15 21:00:00,5,31,22,93,3,56,NA
"359",2021-01-15 22:00:00,14,26,16,96,3,58,NA
"360",2021-01-15 23:00:00,9,22,20,99,3,63,NA
"361",2021-01-16 00:00:00,9,18,17,102,3,62,NA
"362",2021-01-16 01:00:00,12,14,15,104,3,58,NA
"363",2021-01-16 02:00:00,3,10,20,112,3,73,NA
"364",2021-01-16 03:00:00,11,10,13,109,3,61,NA
"365",2021-01-16 04:00:00,17,11,9,101,3,51,NA
"366",2021-01-16 05:00:00,17,13,10,92,3,38,NA
"367",2021-01-16 06:00:00,9,12,16,94,3,43,NA
"368",2021-01-16 07:00:00,1,11,18,102,3,62,NA
"369",2021-01-16 08:00:00,2,10,17,109,3,74,NA
"370",2021-01-16 09:00:00,8,10,14,117,3,79,NA
"371",2021-01-16 10:00:00,18,11,13,119,3,69,NA
"372",2021-01-16 11:00:00,29,14,16,127,3,56,NA
"373",2021-01-16 12:00:00,37,16,9,132,3,51,NA
"374",2021-01-16 13:00:00,44,20,4,131,3,38,NA
"375",2021-01-16 14:00:00,43,24,1,124,3,27,NA
"376",2021-01-16 15:00:00,38,28,39,111,3,12,NA
"377",2021-01-16 16:00:00,40,33,NA,98,3,1,NA
"378",2021-01-16 17:00:00,40,37,39,88,3,12,NA
"379",2021-01-16 18:00:00,35,39,2,79,3,34,NA
"380",2021-01-16 19:00:00,25,39,7,72,3,43,NA
"381",2021-01-16 20:00:00,23,37,7,69,3,45,NA
"382",2021-01-16 21:00:00,21,34,8,70,3,49,NA
"383",2021-01-16 22:00:00,21,31,8,74,3,50,NA
"384",2021-01-16 23:00:00,23,30,3,74,3,52,NA
"385",2021-01-17 00:00:00,16,27,7,75,3,36,NA
"386",2021-01-17 01:00:00,13,23,6,76,3,43,NA
"387",2021-01-17 02:00:00,8,20,8,77,3,41,NA
"388",2021-01-17 03:00:00,9,18,6,78,3,38,NA
"389",2021-01-17 04:00:00,3,15,12,79,3,48,NA
"390",2021-01-17 05:00:00,3,13,11,80,3,55,NA
"391",2021-01-17 06:00:00,4,11,9,81,3,56,NA
"392",2021-01-17 07:00:00,3,8,9,85,3,45,NA
"393",2021-01-17 08:00:00,3,7,8,92,3,47,NA
"394",2021-01-17 09:00:00,5,6,8,100,3,56,NA
"395",2021-01-17 10:00:00,12,6,8,103,3,46,NA
"396",2021-01-17 11:00:00,27,9,5,104,3,22,NA
"397",2021-01-17 12:00:00,34,12,5,103,3,22,NA
"398",2021-01-17 13:00:00,37,17,3,101,3,NA,NA
"399",2021-01-17 14:00:00,39,21,1,96,3,NA,NA
"400",2021-01-17 15:00:00,43,26,NA,93,3,NA,NA
"401",2021-01-17 16:00:00,45,31,NA,87,3,47,NA
"402",2021-01-17 17:00:00,40,36,NA,77,3,47,NA
"403",2021-01-17 18:00:00,31,38,1,71,3,73,NA
"404",2021-01-17 19:00:00,23,38,3,67,3,57,NA
"405",2021-01-17 20:00:00,18,36,8,65,3,51,NA
"406",2021-01-17 21:00:00,12,32,12,66,3,48,NA
"407",2021-01-17 22:00:00,5,28,16,70,3,49,NA
"408",2021-01-17 23:00:00,4,23,17,76,3,48,NA
"409",2021-01-18 00:00:00,12,19,11,78,3,34,NA
"410",2021-01-18 01:00:00,13,16,7,81,2,32,NA
"411",2021-01-18 02:00:00,1,12,14,86,2,31,NA
"412",2021-01-18 03:00:00,1,9,13,91,2,41,NA
"413",2021-01-18 04:00:00,2,7,12,96,2,50,NA
"414",2021-01-18 05:00:00,2,6,11,100,2,48,NA
"415",2021-01-18 06:00:00,1,6,12,104,2,46,NA
"416",2021-01-18 07:00:00,99,5,12,108,2,46,NA
"417",2021-01-18 08:00:00,1,4,12,118,2,52,NA
"418",2021-01-18 09:00:00,3,2,12,128,2,51,NA
"419",2021-01-18 10:00:00,11,4,10,133,2,51,NA
"420",2021-01-18 11:00:00,26,7,6,135,2,32,NA
"421",2021-01-18 12:00:00,35,11,5,134,2,32,NA
"422",2021-01-18 13:00:00,46,16,3,130,2,NA,NA
"423",2021-01-18 14:00:00,53,23,3,123,2,NA,NA
"424",2021-01-18 15:00:00,47,29,4,113,2,NA,NA
"425",2021-01-18 16:00:00,43,34,4,102,2,31,NA
"426",2021-01-18 17:00:00,32,38,5,89,2,1,NA
"427",2021-01-18 18:00:00,46,42,NA,79,2,34,NA
