Fecha,Horas,O3 horario (ppm),O3 8 hrs (ppm),NO2 horario (ppm),CO 8 hrs (ppm),SO2 24 hrs (ppm),PM-10 12 hrs (µg/m3),PM-2.5 12 hrs (µg/m3)
2020-01-08,11:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,12:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,13:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,14:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,15:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,16:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,17:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,18:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,19:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,20:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,21:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,22:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-08,23:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,00:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,01:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,02:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,03:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,04:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,05:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,06:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,07:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
2020-01-09,08:00,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.,F.O.
